day,hour,request_count,is_anomaly,threshold_high,threshold_low,mean
26/Aug/1995,22,1967,NORMAL,5517,0,2527
26/Aug/1995,23,1955,NORMAL,5517,0,2527
26/Jul/1995,00,1195,NORMAL,5517,0,2527
26/Jul/1995,01,1359,NORMAL,5517,0,2527
26/Jul/1995,02,1300,NORMAL,5517,0,2527
26/Jul/1995,03,1063,NORMAL,5517,0,2527
26/Jul/1995,04,1045,NORMAL,5517,0,2527
26/Jul/1995,05,706,NORMAL,5517,0,2527
26/Jul/1995,06,1023,NORMAL,5517,0,2527
26/Jul/1995,07,1626,NORMAL,5517,0,2527
26/Jul/1995,08,3060,NORMAL,5517,0,2527
26/Jul/1995,09,2275,NORMAL,5517,0,2527
26/Jul/1995,10,2144,NORMAL,5517,0,2527
26/Jul/1995,11,3464,NORMAL,5517,0,2527
26/Jul/1995,12,4340,NORMAL,5517,0,2527
26/Jul/1995,13,4662,NORMAL,5517,0,2527
26/Jul/1995,14,4510,NORMAL,5517,0,2527
26/Jul/1995,15,4257,NORMAL,5517,0,2527
26/Jul/1995,16,3501,NORMAL,5517,0,2527
26/Jul/1995,17,3210,NORMAL,5517,0,2527
26/Jul/1995,18,3045,NORMAL,5517,0,2527
26/Jul/1995,19,2279,NORMAL,5517,0,2527
26/Jul/1995,20,2090,NORMAL,5517,0,2527
26/Jul/1995,21,2215,NORMAL,5517,0,2527
26/Jul/1995,22,2244,NORMAL,5517,0,2527
26/Jul/1995,23,2230,NORMAL,5517,0,2527
27/Aug/1995,00,2106,NORMAL,5517,0,2527
27/Aug/1995,01,1316,NORMAL,5517,0,2527
27/Aug/1995,02,1103,NORMAL,5517,0,2527
27/Aug/1995,03,648,NORMAL,5517,0,2527
27/Aug/1995,04,568,NORMAL,5517,0,2527
27/Aug/1995,05,676,NORMAL,5517,0,2527
27/Aug/1995,06,781,NORMAL,5517,0,2527
27/Aug/1995,07,880,NORMAL,5517,0,2527
27/Aug/1995,08,888,NORMAL,5517,0,2527
27/Aug/1995,09,1047,NORMAL,5517,0,2527
27/Aug/1995,10,1113,NORMAL,5517,0,2527
27/Aug/1995,11,1147,NORMAL,5517,0,2527
27/Aug/1995,12,1587,NORMAL,5517,0,2527
27/Aug/1995,13,1580,NORMAL,5517,0,2527
27/Aug/1995,14,1393,NORMAL,5517,0,2527
27/Aug/1995,15,1472,NORMAL,5517,0,2527
27/Aug/1995,16,1680,NORMAL,5517,0,2527
27/Aug/1995,17,1580,NORMAL,5517,0,2527
27/Aug/1995,18,1577,NORMAL,5517,0,2527
27/Aug/1995,19,1668,NORMAL,5517,0,2527
27/Aug/1995,20,2285,NORMAL,5517,0,2527
27/Aug/1995,21,2098,NORMAL,5517,0,2527
27/Aug/1995,22,1946,NORMAL,5517,0,2527
27/Aug/1995,23,1680,NORMAL,5517,0,2527
27/Jul/1995,00,2167,NORMAL,5517,0,2527
27/Jul/1995,01,1542,NORMAL,5517,0,2527
27/Jul/1995,02,1165,NORMAL,5517,0,2527
27/Jul/1995,03,1206,NORMAL,5517,0,2527
27/Jul/1995,04,1200,NORMAL,5517,0,2527
27/Jul/1995,05,1080,NORMAL,5517,0,2527
27/Jul/1995,06,1291,NORMAL,5517,0,2527
27/Jul/1995,07,1843,NORMAL,5517,0,2527
27/Jul/1995,08,2624,NORMAL,5517,0,2527
27/Jul/1995,09,2988,NORMAL,5517,0,2527
27/Jul/1995,10,3358,NORMAL,5517,0,2527
27/Jul/1995,11,4101,NORMAL,5517,0,2527
27/Jul/1995,12,4233,NORMAL,5517,0,2527
27/Jul/1995,13,4491,NORMAL,5517,0,2527
27/Jul/1995,14,4857,NORMAL,5517,0,2527
27/Jul/1995,15,4390,NORMAL,5517,0,2527
27/Jul/1995,16,3883,NORMAL,5517,0,2527
27/Jul/1995,17,3403,NORMAL,5517,0,2527
27/Jul/1995,18,2542,NORMAL,5517,0,2527
27/Jul/1995,19,1950,NORMAL,5517,0,2527
27/Jul/1995,20,2067,NORMAL,5517,0,2527
27/Jul/1995,21,2109,NORMAL,5517,0,2527
27/Jul/1995,22,1719,NORMAL,5517,0,2527
27/Jul/1995,23,1466,NORMAL,5517,0,2527
28/Aug/1995,00,1377,NORMAL,5517,0,2527
28/Aug/1995,01,1105,NORMAL,5517,0,2527
28/Aug/1995,02,1094,NORMAL,5517,0,2527
28/Aug/1995,03,1068,NORMAL,5517,0,2527
28/Aug/1995,04,764,NORMAL,5517,0,2527
28/Aug/1995,05,872,NORMAL,5517,0,2527
28/Aug/1995,06,1247,NORMAL,5517,0,2527
28/Aug/1995,07,1675,NORMAL,5517,0,2527
28/Aug/1995,08,2169,NORMAL,5517,0,2527
28/Aug/1995,09,2949,NORMAL,5517,0,2527
28/Aug/1995,10,2988,NORMAL,5517,0,2527
28/Aug/1995,11,3400,NORMAL,5517,0,2527
28/Aug/1995,12,3680,NORMAL,5517,0,2527
28/Aug/1995,13,3851,NORMAL,5517,0,2527
28/Aug/1995,14,3581,NORMAL,5517,0,2527
28/Aug/1995,15,4452,NORMAL,5517,0,2527
28/Aug/1995,16,3833,NORMAL,5517,0,2527
28/Aug/1995,17,3013,NORMAL,5517,0,2527
28/Aug/1995,18,2188,NORMAL,5517,0,2527
28/Aug/1995,19,1894,NORMAL,5517,0,2527
28/Aug/1995,20,2027,NORMAL,5517,0,2527
28/Aug/1995,21,2239,NORMAL,5517,0,2527
28/Aug/1995,22,2000,NORMAL,5517,0,2527
28/Aug/1995,23,2026,NORMAL,5517,0,2527
28/Jul/1995,00,1538,NORMAL,5517,0,2527
28/Jul/1995,01,1086,NORMAL,5517,0,2527
28/Jul/1995,02,979,NORMAL,5517,0,2527
28/Jul/1995,03,1202,NORMAL,5517,0,2527
28/Jul/1995,04,879,NORMAL,5517,0,2527
28/Jul/1995,05,916,NORMAL,5517,0,2527
28/Jul/1995,06,1086,NORMAL,5517,0,2527
28/Jul/1995,07,1616,NORMAL,5517,0,2527
28/Jul/1995,08,2541,NORMAL,5517,0,2527
28/Jul/1995,09,2741,NORMAL,5517,0,2527
28/Jul/1995,10,3555,NORMAL,5517,0,2527
28/Jul/1995,11,3569,NORMAL,5517,0,2527
28/Jul/1995,12,3505,NORMAL,5517,0,2527
28/Jul/1995,13,1905,NORMAL,5517,0,2527
29/Aug/1995,00,1584,NORMAL,5517,0,2527
29/Aug/1995,01,1604,NORMAL,5517,0,2527
29/Aug/1995,02,900,NORMAL,5517,0,2527
29/Aug/1995,03,1207,NORMAL,5517,0,2527
29/Aug/1995,04,1088,NORMAL,5517,0,2527
29/Aug/1995,05,1324,NORMAL,5517,0,2527
29/Aug/1995,06,1395,NORMAL,5517,0,2527
29/Aug/1995,07,2202,NORMAL,5517,0,2527
29/Aug/1995,08,2641,NORMAL,5517,0,2527
29/Aug/1995,09,3026,NORMAL,5517,0,2527
29/Aug/1995,10,4016,NORMAL,5517,0,2527
29/Aug/1995,11,4277,NORMAL,5517,0,2527
29/Aug/1995,12,4867,NORMAL,5517,0,2527
29/Aug/1995,13,5021,NORMAL,5517,0,2527
29/Aug/1995,14,4841,NORMAL,5517,0,2527
29/Aug/1995,15,5607,HIGH,5517,0,2527
29/Aug/1995,16,4269,NORMAL,5517,0,2527
29/Aug/1995,17,3365,NORMAL,5517,0,2527
29/Aug/1995,18,2764,NORMAL,5517,0,2527
29/Aug/1995,19,2168,NORMAL,5517,0,2527
29/Aug/1995,20,2411,NORMAL,5517,0,2527
29/Aug/1995,21,2786,NORMAL,5517,0,2527
29/Aug/1995,22,2225,NORMAL,5517,0,2527
29/Aug/1995,23,2396,NORMAL,5517,0,2527
30/Aug/1995,00,1985,NORMAL,5517,0,2527
30/Aug/1995,01,1118,NORMAL,5517,0,2527
30/Aug/1995,02,1366,NORMAL,5517,0,2527
30/Aug/1995,03,1198,NORMAL,5517,0,2527
30/Aug/1995,04,1355,NORMAL,5517,0,2527
30/Aug/1995,05,1160,NORMAL,5517,0,2527
30/Aug/1995,06,1535,NORMAL,5517,0,2527
30/Aug/1995,07,2355,NORMAL,5517,0,2527
30/Aug/1995,08,3936,NORMAL,5517,0,2527
30/Aug/1995,09,4458,NORMAL,5517,0,2527
30/Aug/1995,10,4914,NORMAL,5517,0,2527
30/Aug/1995,11,4759,NORMAL,5517,0,2527
30/Aug/1995,12,4399,NORMAL,5517,0,2527
30/Aug/1995,13,5173,NORMAL,5517,0,2527
30/Aug/1995,14,5193,NORMAL,5517,0,2527
30/Aug/1995,15,5889,HIGH,5517,0,2527
30/Aug/1995,16,5227,NORMAL,5517,0,2527
30/Aug/1995,17,4397,NORMAL,5517,0,2527
30/Aug/1995,18,2933,NORMAL,5517,0,2527
30/Aug/1995,19,3131,NORMAL,5517,0,2527
30/Aug/1995,20,3442,NORMAL,5517,0,2527
30/Aug/1995,21,3038,NORMAL,5517,0,2527
30/Aug/1995,22,3830,NORMAL,5517,0,2527
30/Aug/1995,23,3508,NORMAL,5517,0,2527
31/Aug/1995,00,2556,NORMAL,5517,0,2527
31/Aug/1995,01,2043,NORMAL,5517,0,2527
31/Aug/1995,02,2213,NORMAL,5517,0,2527
31/Aug/1995,03,2006,NORMAL,5517,0,2527
31/Aug/1995,04,2151,NORMAL,5517,0,2527
31/Aug/1995,05,1975,NORMAL,5517,0,2527
31/Aug/1995,06,2673,NORMAL,5517,0,2527
31/Aug/1995,07,4527,NORMAL,5517,0,2527
31/Aug/1995,08,4810,NORMAL,5517,0,2527
31/Aug/1995,09,5599,HIGH,5517,0,2527
31/Aug/1995,10,6252,HIGH,5517,0,2527
31/Aug/1995,11,6299,HIGH,5517,0,2527
31/Aug/1995,12,5580,HIGH,5517,0,2527
31/Aug/1995,13,5948,HIGH,5517,0,2527
31/Aug/1995,14,5512,NORMAL,5517,0,2527
31/Aug/1995,15,5416,NORMAL,5517,0,2527
31/Aug/1995,16,3883,NORMAL,5517,0,2527
31/Aug/1995,17,3722,NORMAL,5517,0,2527
31/Aug/1995,18,3163,NORMAL,5517,0,2527
31/Aug/1995,19,2946,NORMAL,5517,0,2527
31/Aug/1995,20,2737,NORMAL,5517,0,2527
31/Aug/1995,21,2463,NORMAL,5517,0,2527
31/Aug/1995,22,2896,NORMAL,5517,0,2527
31/Aug/1995,23,2457,NORMAL,5517,0,2527
